AREA_DEL_HECHO,LUGAR,DIA,HORA_INFRACCION,ARMA,EDAD,SEXO,ANTECEDENTES,DISTRITO,PRESUNTA_MOTIVACION
URBANO,VIA PUBLICA,LUNES,H17,ARMA DE FUEGO,20,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H23,ARMA DE FUEGO,39,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H03,ARMA BLANCA,30,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H19,ARMA DE FUEGO,36,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H17,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,PORTETE,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,20,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H21,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H10,ARMA DE FUEGO,37,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H06,ARMA DE FUEGO,17,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H17,ARMA BLANCA,23,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H18,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H21,ARMA DE FUEGO,38,HOMBRE,SIN_DATO,SAMBORONDON,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H01,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H09,ARMA DE FUEGO,57,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H17,ARMA DE FUEGO,20,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H23,ARMA DE FUEGO,0,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H23,ARMA DE FUEGO,40,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,0,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H20,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H16,ARMA DE FUEGO,36,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H14,ARMA DE FUEGO,17,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H06,ARMA BLANCA,37,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H10,ARMA DE FUEGO,40,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H22,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H17,ARMA DE FUEGO,19,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H18,ARMA DE FUEGO,35,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H18,ARMA DE FUEGO,24,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H02,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H07,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H12,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H18,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H20,ARMA DE FUEGO,20,MUJER,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H21,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H22,ARMA DE FUEGO,36,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,27,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,39,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,48,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,31,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,17,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,19,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H17,ARMA DE FUEGO,34,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H08,ARMA DE FUEGO,28,MUJER,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H18,ARMA DE FUEGO,40,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H18,ARMA DE FUEGO,20,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H19,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H19,ARMA BLANCA,71,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H12,ARMA DE FUEGO,20,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H13,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H20,ARMA DE FUEGO,19,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H16,ARMA DE FUEGO,37,MUJER,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MARTES,H18,ARMA DE FUEGO,33,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MARTES,H20,ARMA DE FUEGO,42,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H23,ARMA DE FUEGO,17,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H23,ARMA DE FUEGO,33,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H00,ARMA DE FUEGO,39,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H06,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H18,OTROS,34,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H13,ARMA DE FUEGO,19,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H16,ARMA DE FUEGO,37,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H13,ARMA DE FUEGO,38,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H13,ARMA BLANCA,0,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H14,ARMA DE FUEGO,43,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H12,ARMA DE FUEGO,20,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H12,ARMA DE FUEGO,32,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H10,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H23,ARMA DE FUEGO,41,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,18,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H22,ARMA DE FUEGO,0,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H06,ARMA BLANCA,29,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H02,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H07,ARMA DE FUEGO,36,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H23,ARMA DE FUEGO,44,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H13,ARMA DE FUEGO,53,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H21,ARMA DE FUEGO,27,MUJER,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H07,ARMA DE FUEGO,44,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H06,ARMA DE FUEGO,41,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H04,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H12,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H15,ARMA DE FUEGO,40,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H15,ARMA DE FUEGO,31,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H19,ARMA DE FUEGO,18,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H20,ARMA BLANCA,23,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H20,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H20,ARMA DE FUEGO,13,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,27,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,36,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H21,ARMA DE FUEGO,32,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H21,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H00,ARMA BLANCA,19,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
RURAL,VIA PUBLICA,LUNES,H09,ARMA DE FUEGO,35,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H14,ARMA DE FUEGO,37,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H15,ARMA DE FUEGO,44,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H18,ARMA DE FUEGO,34,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H23,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H04,ARMA BLANCA,28,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H05,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H12,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
RURAL,LUGARES PRIVADOS,LUNES,H20,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H15,ARMA DE FUEGO,38,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H16,ARMA DE FUEGO,32,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MARTES,H18,ARMA DE FUEGO,26,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H16,ARMA DE FUEGO,42,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,52,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,34,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,65,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA BLANCA,21,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H04,ARMA BLANCA,35,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H20,ARMA DE FUEGO,34,HOMBRE,SIN_DATO,SAMBORONDON,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H23,ARMA DE FUEGO,44,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H04,ARMA BLANCA,0,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H04,ARMA BLANCA,0,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,20,MUJER,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H23,ARMA DE FUEGO,43,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H22,ARMA DE FUEGO,14,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H22,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H22,ARMA DE FUEGO,17,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H01,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H17,ARMA DE FUEGO,19,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H14,ARMA DE FUEGO,24,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H18,ARMA BLANCA,30,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H02,ARMA BLANCA,30,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H12,ARMA DE FUEGO,35,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,34,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H22,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,42,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H22,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,17,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H21,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H23,ARMA DE FUEGO,26,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H01,ARMA DE FUEGO,24,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H22,ARMA DE FUEGO,0,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H14,ARMA DE FUEGO,18,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H20,ARMA DE FUEGO,59,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H04,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H20,ARMA DE FUEGO,16,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H00,ARMA BLANCA,0,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H22,ARMA DE FUEGO,27,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H00,ARMA BLANCA,0,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H11,ARMA DE FUEGO,41,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H02,ARMA BLANCA,0,MUJER,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H10,ARMA DE FUEGO,35,MUJER,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H19,ARMA DE FUEGO,47,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H19,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H19,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H19,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H19,ARMA DE FUEGO,0,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H23,ARMA DE FUEGO,37,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,40,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H01,ARMA DE FUEGO,46,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,60,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H01,ARMA DE FUEGO,35,MUJER,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,17,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H01,ARMA DE FUEGO,33,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H05,ARMA DE FUEGO,51,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H13,ARMA DE FUEGO,21,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H19,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H19,ARMA DE FUEGO,26,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H21,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,37,MUJER,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,33,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,30,MUJER,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H03,ARMA DE FUEGO,27,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,0,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,0,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H07,ARMA DE FUEGO,34,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H01,ARMA DE FUEGO,17,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H12,ARMA DE FUEGO,62,HOMBRE,SIN_DATO,SAMBORONDON,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H13,ARMA DE FUEGO,24,HOMBRE,SIN_DATO,ESTEROS,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,LUNES,H19,ARMA DE FUEGO,17,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,66,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H21,ARMA DE FUEGO,35,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,61,MUJER,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,0,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H01,ARMA DE FUEGO,24,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
